,number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_Dropout,params_In_Channel,params_MODEL_NAME_CNN,params_MODEL_NAME_MLP,params_cleassifier,params_focal_gamma,params_learning_rate,params_loss,params_num_warmup_steps_divide,params_optimizer,state
14,14,0.7068795817651375,2024-01-24 20:26:50.744329,2024-01-24 20:46:24.609037,0 days 00:19:33.864708,8,0.4,2.0,vinai/bertweet-base,,cnn,,0.0003896145072046983,cross_entropy,2,Adam,COMPLETE
15,15,0.24328722538649308,2024-01-24 20:46:24.650500,2024-01-24 20:51:14.981291,0 days 00:04:50.330791,8,0.4,2.0,vinai/bertweet-base,,cnn,,0.006918251162548046,cross_entropy,12,Adam,COMPLETE
16,16,0.1644144144144144,2024-01-24 20:51:15.007373,2024-01-24 20:53:43.982494,0 days 00:02:28.975121,8,0.30000000000000004,2.0,vinai/bertweet-base,,cnn,,0.0015867558663687279,cross_entropy,9,Adam,PRUNED
17,17,0.2089820737854257,2024-01-24 20:53:44.034385,2024-01-24 20:55:50.996113,0 days 00:02:06.961728,8,0.4,2.0,vinai/bertweet-base,,cnn,,0.004812579302902148,cross_entropy,4,SGD,PRUNED
18,18,0.6624038793726347,2024-01-24 20:55:51.075805,2024-01-24 21:06:55.920894,0 days 00:11:04.845089,4,0.4,5.0,roberta-base,,cnn,,0.002010901767775979,cross_entropy,12,SGD,PRUNED
19,19,0.24328722538649308,2024-01-24 21:06:55.999402,2024-01-24 21:13:03.289669,0 days 00:06:07.290267,8,0.30000000000000004,2.0,xlm-roberta-base,,cnn,,0.00442427025300709,cross_entropy,8,Adam,COMPLETE
20,20,0.24328722538649308,2024-01-24 21:13:03.321172,2024-01-24 21:18:07.609726,0 days 00:05:04.288554,8,0.2,4.0,vinai/bertweet-base,,cnn,,0.006753869063583257,cross_entropy,4,Adam,COMPLETE
21,21,0.6805249454104176,2024-01-24 21:18:07.635595,2024-01-24 21:32:44.481602,0 days 00:14:36.846007,8,0.4,,,xlm-roberta-base,mlp,,2.4585566955157554e-05,cross_entropy,2,Adam,PRUNED
22,22,0.432868996825935,2024-01-24 21:32:44.789946,2024-01-24 21:38:36.477096,0 days 00:05:51.687150,8,0.4,,,xlm-roberta-base,mlp,,0.001033080124217274,cross_entropy,4,Adam,COMPLETE
23,23,0.487577040709785,2024-01-24 21:38:36.506152,2024-01-24 21:44:28.091512,0 days 00:05:51.585360,8,0.30000000000000004,,,xlm-roberta-base,mlp,,0.0009361412741321559,cross_entropy,3,Adam,COMPLETE
24,24,0.16498824318586472,2024-01-24 21:44:28.113668,2024-01-24 21:46:30.919960,0 days 00:02:02.806292,8,0.5,1.0,roberta-base,,cnn,,0.0021443657173087776,cross_entropy,3,SGD,PRUNED
25,25,0.1644144144144144,2024-01-24 21:46:31.025423,2024-01-24 21:48:59.347948,0 days 00:02:28.322525,8,0.4,2.0,vinai/bertweet-base,,cnn,,0.000856579404719634,cross_entropy,13,Adam,PRUNED
26,26,0.24328722538649308,2024-01-24 21:48:59.395542,2024-01-24 21:54:47.352323,0 days 00:05:47.956781,4,0.30000000000000004,,,bert-base-uncased,mlp,,0.0014287169265894788,cross_entropy,9,Adam,COMPLETE
27,27,0.5945543264272494,2024-01-24 21:54:47.373981,2024-01-24 22:01:05.082368,0 days 00:06:17.708387,8,0.4,3.0,roberta-base,,cnn,,0.0042556159564273235,cross_entropy,5,SGD,PRUNED
28,28,0.24328722538649308,2024-01-24 22:01:05.109961,2024-01-24 22:05:38.713582,0 days 00:04:33.603621,8,0.5,,,roberta-base,mlp,,0.007884982355826263,cross_entropy,8,Adam,COMPLETE
29,29,0.1644144144144144,2024-01-24 22:05:38.742230,2024-01-24 22:08:57.392234,0 days 00:03:18.650004,8,0.5,4.0,xlm-roberta-base,,cnn,,0.005685076401172712,cross_entropy,2,AdamW,PRUNED
30,30,0.23127462160696824,2024-01-24 22:08:57.704776,2024-01-24 22:11:02.740147,0 days 00:02:05.035371,8,0.4,1.0,vinai/bertweet-base,,cnn,,0.002459150938718323,cross_entropy,10,SGD,PRUNED
31,31,0.24328722538649308,2024-01-24 22:11:02.783767,2024-01-24 22:15:49.234925,0 days 00:04:46.451158,8,0.1,,,vinai/bertweet-base,mlp,5.0,0.0031967661549090164,focal,6,AdamW,COMPLETE
32,32,0.511556543418475,2024-01-24 22:15:49.262266,2024-01-24 22:31:37.433561,0 days 00:15:48.171295,8,0.2,,,microsoft/deberta-base,mlp,3.0,0.00045077283377360853,focal,3,AdamW,PRUNED
33,33,0.24328722538649308,2024-01-24 22:31:37.467855,2024-01-24 22:37:42.094856,0 days 00:06:04.627001,8,0.30000000000000004,,,xlm-roberta-base,mlp,3.0,0.0038604367418904073,focal,5,AdamW,COMPLETE
34,34,0.24328722538649308,2024-01-24 22:37:42.135961,2024-01-24 22:44:14.689858,0 days 00:06:32.553897,4,0.2,,,vinai/bertweet-base,mlp,5.0,0.002826166890339809,focal,7,AdamW,COMPLETE
35,35,0.24328722538649308,2024-01-24 22:44:14.711134,2024-01-24 22:50:21.345424,0 days 00:06:06.634290,8,0.1,,,xlm-roberta-base,mlp,1.0,0.005287467797237489,focal,5,AdamW,COMPLETE
36,36,0.24328722538649308,2024-01-24 22:50:21.369940,2024-01-24 22:56:50.519317,0 days 00:06:29.149377,4,0.30000000000000004,,,vinai/bertweet-base,mlp,2.0,0.0013397120426123345,focal,2,AdamW,COMPLETE
37,37,0.24328722538649308,2024-01-24 22:56:50.541283,2024-01-24 23:02:47.413178,0 days 00:05:56.871895,8,0.2,,,microsoft/deberta-base,mlp,4.0,0.001794595935419445,focal,7,RMSprop,COMPLETE
38,38,0.6969632115866773,2024-01-24 23:02:47.441918,2024-01-24 23:12:38.043543,0 days 00:09:50.601625,8,0.5,2.0,roberta-base,,cnn,,0.0005996741294111263,cross_entropy,3,Adam,COMPLETE
39,39,0.5150914926031356,2024-01-24 23:12:38.076691,2024-01-24 23:19:01.512367,0 days 00:06:23.435676,4,0.5,2.0,roberta-base,,cnn,,0.0007468947489790468,cross_entropy,4,Adam,COMPLETE
