,number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_Dropout,params_In_Channel,params_MODEL_NAME_CNN,params_MODEL_NAME_MLP,params_cleassifier,params_focal_gamma,params_learning_rate,params_loss,params_num_warmup_steps_divide,params_optimizer,state
10,10,0.7021186560679479,2024-01-25 00:37:59.010961,2024-01-25 00:56:40.835668,0 days 00:18:41.824707,4,0.4,,,vinai/bertweet-base,mlp,,0.009921160777027711,cross_entropy,15,SGD,COMPLETE
11,11,0.6977771965065599,2024-01-25 00:56:40.861984,2024-01-25 01:10:14.811682,0 days 00:13:33.949698,4,0.4,,,vinai/bertweet-base,mlp,,0.009388088751910616,cross_entropy,15,SGD,PRUNED
12,12,0.5788333237962695,2024-01-25 01:10:14.851738,2024-01-25 01:17:02.538868,0 days 00:06:47.687130,4,0.4,,,vinai/bertweet-base,mlp,,0.0030773136863227334,cross_entropy,15,SGD,PRUNED
13,13,0.24328722538649308,2024-01-25 01:17:02.584843,2024-01-25 01:22:12.211240,0 days 00:05:09.626397,4,0.5,,,xlm-roberta-base,mlp,,0.009739948297704012,cross_entropy,2,SGD,COMPLETE
14,14,0.6797501008160906,2024-01-25 01:22:12.240190,2024-01-25 01:32:28.097849,0 days 00:10:15.857659,4,0.4,4.0,bert-base-uncased,,cnn,,0.0029173712742524395,cross_entropy,13,SGD,PRUNED
15,15,0.678053921934959,2024-01-25 01:32:28.169945,2024-01-25 01:41:46.857667,0 days 00:09:18.687722,4,0.5,,,vinai/bertweet-base,mlp,,0.004318629695704736,cross_entropy,14,SGD,PRUNED
16,16,0.6942601414370552,2024-01-25 01:41:46.913704,2024-01-25 01:55:34.443322,0 days 00:13:47.529618,4,0.4,,,roberta-base,mlp,,0.008184161604941124,cross_entropy,13,SGD,PRUNED
17,17,0.6556788050016332,2024-01-25 01:55:34.499661,2024-01-25 02:05:51.901039,0 days 00:10:17.401378,4,0.5,3.0,bert-base-uncased,,cnn,,0.0019516783782120041,cross_entropy,7,SGD,PRUNED
18,18,0.24328722538649308,2024-01-25 02:05:51.943315,2024-01-25 02:11:52.848981,0 days 00:06:00.905666,4,0.30000000000000004,2.0,bert-base-uncased,,cnn,,0.004531695729804257,cross_entropy,15,Adam,COMPLETE
19,19,0.6092027133591323,2024-01-25 02:11:52.870336,2024-01-25 02:19:46.415371,0 days 00:07:53.545035,4,0.4,,,xlm-roberta-base,mlp,,0.007737093816143754,cross_entropy,13,SGD,PRUNED
20,20,0.24328722538649308,2024-01-25 02:19:46.730484,2024-01-25 02:24:17.276605,0 days 00:04:30.546121,4,0.2,,,bert-base-uncased,mlp,,0.00209899226280616,cross_entropy,3,SGD,COMPLETE
21,21,0.5302660631076851,2024-01-25 02:24:17.298321,2024-01-25 02:30:27.336073,0 days 00:06:10.037752,8,0.2,1.0,vinai/bertweet-base,,cnn,3.0,0.006285927399340344,focal,12,SGD,PRUNED
22,22,0.7030618939157115,2024-01-25 02:30:27.384696,2024-01-25 02:49:28.716262,0 days 00:19:01.331566,4,0.2,1.0,roberta-base,,cnn,4.0,0.005448540567795189,focal,11,SGD,COMPLETE
23,23,0.6604445310369832,2024-01-25 02:49:28.751765,2024-01-25 02:59:34.390900,0 days 00:10:05.639135,4,0.30000000000000004,2.0,roberta-base,,cnn,3.0,0.003914030454951791,focal,14,SGD,PRUNED
24,24,0.7065686226653064,2024-01-25 02:59:34.425666,2024-01-25 03:19:45.464564,0 days 00:20:11.038898,4,0.1,1.0,roberta-base,,cnn,4.0,0.005341715238664181,focal,12,SGD,COMPLETE
25,25,0.6920098701761223,2024-01-25 03:19:45.491369,2024-01-25 03:29:36.482963,0 days 00:09:50.991594,4,0.1,1.0,roberta-base,,cnn,4.0,0.00547433548829274,focal,8,SGD,PRUNED
26,26,0.24328722538649308,2024-01-25 03:29:36.577342,2024-01-25 03:35:58.810361,0 days 00:06:22.233019,4,0.1,1.0,roberta-base,,cnn,4.0,0.0069200689790022175,focal,12,Adam,COMPLETE
27,27,0.24328722538649308,2024-01-25 03:35:58.841991,2024-01-25 03:41:57.670139,0 days 00:05:58.828148,4,0.2,2.0,roberta-base,,cnn,4.0,0.0050747103479304835,focal,11,RMSprop,COMPLETE
28,28,0.24328722538649308,2024-01-25 03:41:57.692259,2024-01-25 03:48:11.753696,0 days 00:06:14.061437,4,0.1,1.0,bert-base-uncased,,cnn,5.0,0.003820974994338034,focal,10,AdamW,COMPLETE
29,29,0.24328722538649308,2024-01-25 03:48:11.775723,2024-01-25 03:54:04.611281,0 days 00:05:52.835558,4,0.2,2.0,roberta-base,,cnn,2.0,0.005647892491923042,focal,10,RMSprop,COMPLETE
30,30,0.6792492096086759,2024-01-25 03:54:04.638737,2024-01-25 04:03:55.135288,0 days 00:09:50.496551,4,0.1,1.0,roberta-base,,cnn,3.0,0.004924865409261965,focal,13,SGD,PRUNED
31,31,0.6327733044654956,2024-01-25 04:03:55.185047,2024-01-25 04:14:27.234359,0 days 00:10:32.049312,4,0.5,3.0,bert-base-uncased,,cnn,4.0,0.0092261904515644,focal,14,SGD,PRUNED
32,32,0.6899905163845594,2024-01-25 04:14:27.278929,2024-01-25 04:26:49.592632,0 days 00:12:22.313703,4,0.30000000000000004,2.0,roberta-base,,cnn,,0.007186800913454699,cross_entropy,12,SGD,PRUNED
33,33,0.6697912478309057,2024-01-25 04:26:49.625520,2024-01-25 04:38:22.978911,0 days 00:11:33.353391,4,0.2,1.0,xlm-roberta-base,,cnn,2.0,0.008720851933110242,focal,14,SGD,PRUNED
34,34,0.6758166089897185,2024-01-25 04:38:23.310127,2024-01-25 04:48:49.385240,0 days 00:10:26.075113,4,0.5,4.0,bert-base-uncased,,cnn,5.0,0.0021656286748340135,focal,11,SGD,PRUNED
35,35,0.24328722538649308,2024-01-25 04:48:49.460594,2024-01-25 04:57:50.048742,0 days 00:09:00.588148,4,0.4,,,microsoft/deberta-base,mlp,,0.003858678653580982,cross_entropy,11,SGD,COMPLETE
36,36,0.24328722538649308,2024-01-25 04:57:50.070746,2024-01-25 05:04:10.833508,0 days 00:06:20.762762,4,0.30000000000000004,2.0,roberta-base,,cnn,4.0,0.006967035740929937,focal,9,Adam,COMPLETE
37,37,0.24328722538649308,2024-01-25 05:04:10.856308,2024-01-25 05:08:36.168721,0 days 00:04:25.312413,8,0.5,1.0,roberta-base,,cnn,3.0,0.005542228836501547,focal,15,RMSprop,COMPLETE
38,38,0.6464393355946245,2024-01-25 05:08:36.190447,2024-01-25 05:18:40.381846,0 days 00:10:04.191399,4,0.30000000000000004,2.0,bert-base-uncased,,cnn,,0.0013811244777169728,cross_entropy,12,SGD,PRUNED
39,39,0.6683209623778349,2024-01-25 05:18:40.420691,2024-01-25 05:28:02.880581,0 days 00:09:22.459890,8,0.1,,,vinai/bertweet-base,mlp,,0.00010485195372830595,cross_entropy,13,AdamW,PRUNED
